STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,PPT_Inches
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/11/2012,,,,0.02,0.1,3,23,13,19,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/12/2012,,,,0.01,0.1,3,24,10,23,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/13/2012,,,,0,0,3,39,23,30,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/14/2012,,,,0,0,2,40,20,29,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/15/2012,,,,0.13,0,0,40,20,26,0.13
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/16/2012,,,,0.67,0,0,40,26,29,0.67
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/17/2012,,,,0,0,0,40,24,26,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/18/2012,,,,0,0,0,26,22,22,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/19/2012,,,,0,0,0,29,22,29,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/20/2012,,,,0.26,4,4,32,28,29,0.26
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/21/2012,,,,0.11,2,6,32,17,18,0.11
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/22/2012,,,,0.14,1.5,7,27,3,10,0.14
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/23/2012,,,,0,0,7,24,5,12,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/24/2012,,,,0,0,7,24,12,14,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/25/2012,,,,0,0,7,24,1,13,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/26/2012,,,,0,0,7,22,5,16,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/27/2012,,,,0,0,7,24,16,20,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/28/2012,,,,0.1,3.8,10,24,17,20,0.1
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/29/2012,,,,0.1,2.2,12,23,13,18,0.1
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/30/2012,,,,0,0,12,20,2,13,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/31/2012,,,,0,0,12,25,-9,3,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/1/2013,,,,0,0,12,13,-18,11,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/2/2013,,,,0,0,12,22,11,18,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/3/2013,,,,0,0,12,22,17,18,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/4/2013,,,,0,0,12,23,8,15,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/5/2013,,,,0,0,11,33,4,10,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/6/2013,,,,0,0,11,30,7,12,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/7/2013,,,,0,0,10,37,7,16,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/8/2013,,,,0,0,9,38,14,20,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/9/2013,,,,0,0,7,38,20,31,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/10/2013,,,,0,0,5,39,16,25,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/11/2013,,,,0.32,0,2,36,25,35,0.32
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/12/2013,,,,0,0,2,42,33,35,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/13/2013,,,,0,0,1,45,16,16,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/14/2013,,,,0,0,1,16,7,8,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/15/2013,,,,0,0,1,21,5,13,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/16/2013,,,,0,0,1,30,13,24,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/17/2013,,,,0,0,1,31,11,12,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/18/2013,,,,0.02,1,2,21,6,13,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/19/2013,,,,0,0,1,41,3,6,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/20/2013,,,,0,0,1,44,6,7,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/21/2013,,,,0,0,1,10,1,3,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/22/2013,,,,0,0,1,3,-10,-7,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/23/2013,,,,0,0,1,2,-12,2,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/24/2013,,,,0.02,0.7,1,16,-4,-3,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/25/2013,,,,0.01,1,2,16,-3,16,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/26/2013,,,,0.02,1,3,21,-2,18,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/27/2013,,,,0,0,3,29,18,27,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/28/2013,,,,0.2,2.5,4,33,27,30,0.2
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/29/2013,,,,0.4,0,2,41,30,39,0.4
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/30/2013,,,,0.01,2.5,3,43,27,27,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/31/2013,,,,0.23,7,10,27,7,7,0.23
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/1/2013,,,,0,0,10,7,-12,-4,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/2/2013,,,,0.02,1,11,12,-4,-1,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/3/2013,,,,0.04,1.5,13,15,-4,-1,0.04
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/4/2013,,,,0.02,1,14,15,-3,-1,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/5/2013,,,,0.01,0.8,14,18,-1,18,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/6/2013,,,,0,0,14,27,-4,4,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/7/2013,,,,0.02,0.7,15,28,2,28,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/8/2013,,,,0.13,3.5,18,29,9,12,0.13
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/9/2013,,,,0,0,18,24,3,22,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/10/2013,,,,0,0,17,39,22,24,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/11/2013,,,,0.42,0.2,10,34,22,32,0.42
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/12/2013,,,,0,0,10,33,19,20,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/13/2013,,,,0,0,7,30,16,24,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/14/2013,,,,0.2,2,9,38,24,30,0.2
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/15/2013,,,,0,0,9,31,1,6,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/16/2013,,,,0,0,9,21,-1,4,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/17/2013,,,,0,0,9,13,-11,4,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/18/2013,,,,0,0,8,24,-10,24,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/19/2013,,,,0,0,7,44,10,11,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/20/2013,,,,0,0,7,12,2,5,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/21/2013,,,,0,0,7,24,0,12,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/22/2013,,,,0.15,2.8,9,23,12,23,0.15
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/23/2013,,,,0.1,2.5,11,29,20,23,0.1
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/24/2013,,,,0,0,10,36,6,20,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/25/2013,,,,0,0,9,36,8,27,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/26/2013,,,,0,0,7,37,22,27,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/27/2013,,,,0.02,0.8,7,36,27,30,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/28/2013,,,,0,0,7,33,29,30,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/1/2013,,,,0,0,7,33,23,24,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/2/2013,,,,0,0,6,27,11,14,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/3/2013,,,,0,0,6,28,-1,4,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/4/2013,,,,0,0,6,27,-6,16,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/5/2013,,,,0,0,6,30,16,25,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/6/2013,,,,0.19,2.9,9,28,22,25,0.19
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/7/2013,,,,0,0,8,30,-2,7,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/8/2013,,,,0,0,7,33,6,33,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/9/2013,,,,0,0,6,38,28,30,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/10/2013,,,,0.5,0.5,4,38,28,30,0.5
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/11/2013,,,,0.5,0.5,3,38,30,30,0.5
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/12/2013,,,,0.03,0.3,3,33,24,24,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/13/2013,,,,0,0,3,28,15,16,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/14/2013,,,,0,0,3,30,10,12,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/15/2013,,,,0,0,3,35,12,28,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/16/2013,,,,0.15,2,4,35,25,26,0.15
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/17/2013,,,,0.07,1,4,28,13,15,0.07
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/18/2013,,,,0,0,3,27,9,25,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/19/2013,,,,0.25,4.5,8,30,12,12,0.25
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/20/2013,,,,0,0,7,26,5,6,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/21/2013,,,,0,0,7,18,-2,8,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/22/2013,,,,0,0,6,28,1,4,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/23/2013,,,,0,0,6,35,0,10,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/24/2013,,,,0,0,6,36,8,24,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/25/2013,,,,0,0,5,33,21,24,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/26/2013,,,,0,0,5,35,24,27,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/27/2013,,,,0,0,5,38,27,30,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/28/2013,,,,0,0,4,40,17,24,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/29/2013,,,,0,0,3,45,18,26,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/30/2013,,,,0,0,3,50,18,22,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/31/2013,,,,0,0,3,46,22,34,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/1/2013,,,,0,0,2,39,23,29,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/2/2013,,,,0,0,2,31,19,22,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/3/2013,,,,0,0,2,34,16,23,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/4/2013,,,,0,0,1,42,23,38,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/5/2013,,,,0,0,1,48,23,31,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/6/2013,,,,0.11,1,2,44,23,25,0.11
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/7/2013,,,,0,0,1,51,25,33,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/8/2013,,,,0,0,0,47,33,36,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/9/2013,,,,0.07,0,0,39,33,34,0.07
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/10/2013,,,,1.98,1,1,38,29,30,1.98
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/11/2013,,,,0.06,0,1,34,30,32,0.06
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/12/2013,,,,0.16,0,1,34,30,30,0.16
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/13/2013,,,,0,0,1,39,25,35,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/14/2013,,,,0,0,1,38,26,36,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/15/2013,,,,0.46,0,0,36,27,30,0.46
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/16/2013,,,,0,0,0,54,30,34,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/17/2013,,,,0,0,0,48,28,34,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/18/2013,,,,0.56,0,0,40,34,36,0.56
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/19/2013,,,,0.23,1,1,45,30,31,0.23
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/20/2013,,,,0.05,0,0,42,23,30,0.05
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/21/2013,,,,0,0,0,48,30,41,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/22/2013,,,,0.06,0,0,46,41,42,0.06
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/23/2013,,,,0.04,0,0,54,33,33,0.04
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/24/2013,,,,0,0,0,40,27,31,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/25/2013,,,,0.05,0,0,52,31,36,0.05
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/26/2013,,,,0.01,0,0,50,31,42,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/27/2013,,,,0,0,0,70,32,44,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/28/2013,,,,0,0,0,71,44,48,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/29/2013,,,,0,0,0,72,39,55,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/30/2013,,,,0.06,0,0,71,54,64,0.06
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/1/2013,,,,0,0,0,85,47,56,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/2/2013,,,,0,0,0,73,38,41,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/3/2013,,,,0.33,0,0,43,32,33,0.33
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/4/2013,,,,0.43,0,0,70,33,48,0.43
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/5/2013,,,,0,0,0,71,45,47,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/6/2013,,,,0,0,0,72,33,45,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/7/2013,,,,0,0,0,76,41,54,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/8/2013,,,,0,0,0,77,48,62,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/9/2013,,,,0,0,0,77,48,62,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/10/2013,,,,0.84,0,0,80,38,39,0.84
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/11/2013,,,,0,0,0,59,39,40,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/12/2013,,,,0,0,0,51,37,41,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/13/2013,,,,0,0,0,53,33,43,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/14/2013,,,,0.04,0,0,62,26,62,0.04
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/15/2013,,,,0,0,0,84,43,62,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/16/2013,,,,0,0,0,74,46,64,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/17/2013,,,,0.04,0,0,80,46,48,0.04
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/18/2013,,,,0.4,0,0,76,48,60,0.4
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/19/2013,,,,0,0,0,84,60,61,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/20/2013,,,,0.26,0,0,84,60,63,0.26
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/21/2013,,,,0.02,0,0,81,57,64,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/22/2013,,,,0.13,0,0,74,54,61,0.13
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/23/2013,,,,0.59,0,0,63,43,43,0.59
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/24/2013,,,,0,0,0,64,31,45,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/25/2013,,,,0,0,0,64,45,45,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/26/2013,,,,0,0,0,64,41,49,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/27/2013,,,,0,0,0,58,49,50,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/28/2013,,,,0.45,0,0,64,49,50,0.45
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/29/2013,,,,0.06,0,0,60,50,60,0.06
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/30/2013,,,,0.71,0,0,83,60,68,0.71
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/31/2013,,,,0.66,0,0,82,61,64,0.66
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/1/2013,,,,0.02,0,0,78,51,54,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/2/2013,,,,0,0,0,78,42,47,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/3/2013,,,,0,0,0,60,39,57,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/4/2013,,,,0,0,0,71,51,52,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/5/2013,,,,0.45,0,0,54,50,51,0.45
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/6/2013,,,,0.52,0,0,59,50,51,0.52
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/7/2013,,,,0.01,0,0,59,48,53,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/8/2013,,,,0.01,0,0,67,48,58,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/9/2013,,,,0,0,0,66,48,58,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/10/2013,,,,0,0,0,73,52,63,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/11/2013,,,,0,0,0,78,54,65,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/12/2013,,,,0.03,0,0,79,62,63,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/13/2013,,,,0.22,0,0,78,57,64,0.22
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/14/2013,,,,0,0,0,76,52,61,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/15/2013,,,,0.6,0,0,79,57,69,0.6
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/16/2013,,,,0.65,0,0,81,56,69,0.65
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/17/2013,,,,0.02,0,0,81,56,69,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/18/2013,,,,0.04,0,0,82,49,52,0.04
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/19/2013,,,,0,0,0,71,44,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/20/2013,,,,0,0,0,78,44,63,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/21/2013,,,,0.92,0,0,85,44,64,0.92
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/22/2013,,,,1.01,0,0,78,62,74,1.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/23/2013,,,,0.46,0,0,77,65,71,0.46
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/24/2013,,,,0,0,0,86,63,71,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/25/2013,,,,0.22,0,0,83,64,67,0.22
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/26/2013,,,,0,0,0,78,67,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/27/2013,,,,0.01,0,0,82,66,70,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/28/2013,,,,0.12,0,0,85,60,66,0.12
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/29/2013,,,,0,0,0,74,60,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/30/2013,,,,0,0,0,78,50,53,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/1/2013,,,,0,0,0,78,53,65,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/2/2013,,,,0,0,0,80,56,62,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/3/2013,,,,0,0,0,80,50,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/4/2013,,,,0,0,0,70,50,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/5/2013,,,,0,0,0,84,56,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/6/2013,,,,0,0,0,85,61,63,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/7/2013,,,,0,0,0,87,63,66,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/8/2013,,,,0.43,0,0,88,66,70,0.43
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/9/2013,,,,0,0,0,84,67,72,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/10/2013,,,,0.5,0,0,84,66,67,0.5
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/11/2013,,,,0,0,0,75,53,65,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/12/2013,,,,0,0,0,81,58,69,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/13/2013,,,,0,0,0,81,58,62,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/14/2013,,,,0,0,0,82,62,75,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/15/2013,,,,0,0,0,86,61,75,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/16/2013,,,,0,0,0,88,71,79,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/17/2013,,,,0,0,0,93,71,81,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/18/2013,,,,0,0,0,94,71,82,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/19/2013,,,,0.02,0,0,95,74,76,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/20/2013,,,,0,0,0,91,74,74,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/21/2013,,,,0,0,0,81,58,58,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/22/2013,,,,0.38,0,0,91,56,64,0.38
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/23/2013,,,,0,0,0,85,58,63,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/24/2013,,,,0,0,0,72,47,57,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/25/2013,,,,0,0,0,75,54,65,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/26/2013,,,,0.13,0,0,81,58,63,0.13
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/27/2013,,,,,0,0,76,58,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/28/2013,,,,,0,0,66,49,50,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/29/2013,3,0.44,,,0,0,76,45,53,0.44
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/30/2013,,,,0,0,0,74,53,58,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/31/2013,,,,0,0,0,77,58,64,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/1/2013,,,,0.09,0,0,79,50,59,0.09
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/2/2013,,,,0,0,0,78,55,64,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/3/2013,,,,0,0,0,79,47,50,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/4/2013,,,,0,0,0,76,47,55,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/5/2013,,,,0,0,0,74,55,59,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/6/2013,,,,0.01,0,0,74,58,64,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/7/2013,,,,0.45,0,0,83,58,59,0.45
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/8/2013,,,,0,0,0,76,49,65,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/9/2013,,,,0,0,0,78,59,66,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/10/2013,,,,,0,0,72,52,56,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/11/2013,,,,,0,0,68,51,52,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/12/2013,3,0.22,,,0,0,78,51,58,0.22
